"","location","start.date","stratum","start.depth_m","end.depth_m","taxon.code","species.name","subsample.volume_mL","cell.count","correction.factor","cell.length_um","cell.width_um","cell.volume_um3","cell.density_cells.L","biomass_mg.m3","stratum.volume"
"185","227",2013-07-16,"EPI","0.00","1.30","P2255","Selenastrum copricornutum Printz","2","50","39683","12.00","1.70","18.20","1984150","36.11",NA
"186","227",2013-07-16,"EPI","0.00","1.30","P4351","Small chrysophyceae","2","20","39683","3.00","3.00","14.10","793660","11.19",NA
"187","227",2013-07-16,"EPI","0.00","1.30","P4352","Large chrysophyceae","2","6","39683","7.00","7.00","179.60","238098","42.76",NA
"188","227",2013-07-16,"EPI","0.00","1.30","P4355","Chrysochromulina parva Lackey","2","7","39683","5.00","5.00","65.40","277781","18.17",NA
"189","227",2013-07-16,"EPI","0.00","1.30","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","26","39683","5.20","3.00","24.50","1031758","25.28",NA
"190","227",2013-07-16,"EPI","0.00","1.30","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","12","39683","34.00","4.00","142.40","476196","67.81",NA
"191","227",2013-07-16,"EPI","0.00","1.30","P6557","Cryptomonas pusilla Bachmann","2","2","39683","16.00","8.00","357.40","79366","28.37",NA
"192","227",2013-07-16,"EPI","0.00","1.30","P6558","Cryptomonas erosa Ehrenberg","2","90","1000","24.00","14.00","1642.00","90000","147.78",NA
"193","227",2013-07-16,"EPI","0.00","1.30","P6559","Cryptomonas ovata Ehrenberg","2","1","1000","40.00","16.00","3574.40","1000","3.57",NA
"194","227",2013-07-16,"EPI","0.00","1.30","P6565","Cryptomonas rostratiformis Skuja","2","12","1000","29.60","14.00","2025.10","12000","24.30",NA
"195","227",2013-07-16,"EPI","0.00","1.30","P6568","Katablepharis ovalis Skuja","2","2","39683","9.00","4.30","60.80","79366","4.83",NA
"196","227",2013-07-16,"EPI","0.00","1.30","P7632","Gymnodinium sp.","2","2","1000","32.00","32.00","17157.30","2000","34.31",NA
"197","227",2013-07-16,"EPI","0.00","1.30","P7639","Peridinium pusillum (Penard) Lemmermann","2","5","1000","18.00","18.00","3053.60","5000","15.27",NA
"198","227",2013-07-16,"EPI","0.00","1.30","P7641","Peridinium aciculiferum Lemmermann","2","1","1000","31.00","24.00","9349.40","1000","9.35",NA
"199","227",2013-07-16,"META","1.30","4.00","P1054","Planktolyngbya limnetica","2","3","39683","196.00","2.00","615.80","119049","73.31",NA
"200","227",2013-07-16,"META","1.30","4.00","P1072","Heterocysts","2","306","39683","6.00","3.00","28.30","12142998","343.65",NA
"201","227",2013-07-16,"META","1.30","4.00","P1074","Aphanizomenon schindlerii Kling, Findlay and Komarek","2","10112","39683","5.60","3.00","26.40","401274496","10,593.65",NA
"202","227",2013-07-16,"META","1.30","4.00","P2101","Carteria spp.","2","1","39683","6.00","3.00","28.30","39683","1.12",NA
"203","227",2013-07-16,"META","1.30","4.00","P2105","Chlamydomonas spp.","2","28","39683","9.00","5.00","117.80","1111124","130.89",NA
"204","227",2013-07-16,"META","1.30","4.00","P2115","Pediastrum tetras (Ehrenberg) Ralfs","2","4","39683","3.00","3.00","4.70","158732","0.75",NA
"205","227",2013-07-16,"META","1.30","4.00","P2121","Oocystis lacustris Chodat","2","36","39683","6.00","4.00","50.30","1428588","71.86",NA
"206","227",2013-07-16,"META","1.30","4.00","P2126","Chodatella sp.","2","1","39683","5.60","3.00","26.40","39683","1.05",NA
"207","227",2013-07-16,"META","1.30","4.00","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","7","39683","9.00","4.30","58.10","277781","16.14",NA
"208","227",2013-07-16,"META","1.30","4.00","P2132","Scenedesmus denticulatus Lagerhiem","2","40","39683","10.60","5.00","92.50","1587320","146.83",NA
"209","227",2013-07-16,"META","1.30","4.00","P2136","Dictyosphaerium pulchellum Wood","2","99","39683","6.00","6.00","113.10","3928617","444.33",NA
"210","227",2013-07-16,"META","1.30","4.00","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","17","39683","21.00","1.50","18.60","674611","12.55",NA
"211","227",2013-07-16,"META","1.30","4.00","P2193","Staurodesmus paradoxum Meyen","2","1","39683","14.00","12.00","410.50","39683","16.29",NA
"212","227",2013-07-16,"META","1.30","4.00","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","4","39683","6.00","6.00","37.70","158732","5.98",NA
"213","227",2013-07-16,"META","1.30","4.00","P2222","Treubaria sp.","2","1","39683","3.00","3.00","14.10","39683","0.56",NA
"214","227",2013-07-16,"META","1.30","4.00","P2255","Selenastrum copricornutum Printz","2","10","39683","12.00","1.70","18.20","396830","7.22",NA
"215","227",2013-07-16,"META","1.30","4.00","P3301","Euglena acus Ehrenberg","2","2","1000","91.00","14.00","9338.90","2000","18.68",NA
"216","227",2013-07-16,"META","1.30","4.00","P3305","Trachelomonas volvocina Ehrenberg","2","1","1000","18.00","18.00","2035.80","1000","2.04",NA
"217","227",2013-07-16,"META","1.30","4.00","P4351","Small chrysophyceae","2","21","39683","3.00","3.00","14.10","833343","11.75",NA
"218","227",2013-07-16,"META","1.30","4.00","P4352","Large chrysophyceae","2","3","39683","9.00","9.00","381.70","119049","45.44",NA
"219","227",2013-07-16,"META","1.30","4.00","P4355","Chrysochromulina parva Lackey","2","6","39683","5.00","5.00","65.40","238098","15.57",NA
"220","227",2013-07-16,"META","1.30","4.00","P4358","Chrysostephanospaera globulifera Scherffel","2","4","39683","8.80","8.80","356.80","158732","56.64",NA
"221","227",2013-07-16,"META","1.30","4.00","P4400","Ochromonas sp.","2","1","39683","9.30","5.00","121.70","39683","4.83",NA
"222","227",2013-07-16,"META","1.30","4.00","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","41","39683","6.00","4.00","50.30","1627003","81.84",NA
"223","227",2013-07-16,"META","1.30","4.00","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","7","39683","36.00","4.00","150.80","277781","41.89",NA
"224","227",2013-07-16,"META","1.30","4.00","P6557","Cryptomonas pusilla Bachmann","2","5","39683","16.00","8.00","357.40","198415","70.91",NA
"225","227",2013-07-16,"META","1.30","4.00","P6558","Cryptomonas erosa Ehrenberg","2","186","1000","24.00","14.00","1642.00","186000","305.41",NA
"226","227",2013-07-16,"META","1.30","4.00","P6559","Cryptomonas ovata Ehrenberg","2","22","1000","40.00","16.00","3574.40","22000","78.64",NA
"227","227",2013-07-16,"META","1.30","4.00","P6562","Cryptomonas reflexa (Marsson) Skuja","2","3","1000","21.60","10.00","754.00","3000","2.26",NA
"228","227",2013-07-16,"META","1.30","4.00","P6565","Cryptomonas rostratiformis Skuja","2","20","1000","31.00","14.00","2120.90","20000","42.42",NA
"229","227",2013-07-16,"META","1.30","4.00","P6568","Katablepharis ovalis Skuja","2","12","39683","9.00","4.30","60.80","476196","28.95",NA
"230","227",2013-07-16,"META","1.30","4.00","P7629","Gymnodinium palustre Schilling","2","704","1000","30.00","30.00","14137.20","704000","9,952.59",NA
"231","227",2013-07-16,"META","1.30","4.00","P7639","Peridinium pusillum (Penard) Lemmermann","2","19","1000","18.00","18.00","3053.60","19000","58.02",NA
"232","227",2013-07-16,"META","1.30","4.00","P7641","Peridinium aciculiferum Lemmermann","2","3","1000","31.00","24.00","9349.40","3000","28.05",NA
"233","227",2013-07-24,"EPI","0.00","1.50","P1054","Planktolyngbya limnetica","2","29","39683","200.00","2.00","628.30","1150807","723.05",NA
"234","227",2013-07-24,"EPI","0.00","1.50","P1072","Heterocysts","2","23","39683","6.00","3.00","28.30","912709","25.83",NA
"235","227",2013-07-24,"EPI","0.00","1.50","P1074","Aphanizomenon schindlerii Kling, Findlay and Komarek","2","1265","39683","5.60","3.00","26.40","50198995","1,325.25",NA
"236","227",2013-07-24,"EPI","0.00","1.50","P2105","Chlamydomonas spp.","2","1","39683","9.00","5.00","117.80","39683","4.67",NA
"237","227",2013-07-24,"EPI","0.00","1.50","P2115","Pediastrum tetras (Ehrenberg) Ralfs","2","24","39683","3.00","3.00","4.70","952392","4.48",NA
"238","227",2013-07-24,"EPI","0.00","1.50","P2121","Oocystis lacustris Chodat","2","22","39683","6.00","4.00","50.30","873026","43.91",NA
"239","227",2013-07-24,"EPI","0.00","1.50","P2126","Chodatella sp.","2","2","39683","6.00","3.00","28.30","79366","2.25",NA
"240","227",2013-07-24,"EPI","0.00","1.50","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","60","39683","8.00","4.00","44.70","2380980","106.43",NA
"241","227",2013-07-24,"EPI","0.00","1.50","P2132","Scenedesmus denticulatus Lagerhiem","2","24","39683","9.30","5.00","81.20","952392","77.33",NA
"242","227",2013-07-24,"EPI","0.00","1.50","P2136","Dictyosphaerium pulchellum Wood","2","1177","39683","6.00","6.00","113.10","46706891","5,282.55",NA
"243","227",2013-07-24,"EPI","0.00","1.50","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","47","39683","19.30","1.50","17.10","1865101","31.89",NA
"244","227",2013-07-24,"EPI","0.00","1.50","P2146","Crucigeniella rectangularis (Nag.) Komarek","2","16","39683","6.00","4.00","25.10","634928","15.94",NA
"245","227",2013-07-24,"EPI","0.00","1.50","P2157","Kichnerella lunaris (Kirchn.) Moeb.","2","25","39683","6.80","2.90","22.50","992075","22.32",NA
"246","227",2013-07-24,"EPI","0.00","1.50","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","24","39683","6.00","6.00","37.70","952392","35.91",NA
"247","227",2013-07-24,"EPI","0.00","1.50","P2255","Selenastrum copricornutum Printz","2","120","39683","14.30","1.70","21.60","4761960","102.86",NA
"248","227",2013-07-24,"EPI","0.00","1.50","P4352","Large chrysophyceae","2","1","39683","3.00","3.00","14.10","39683","0.56",NA
"249","227",2013-07-24,"EPI","0.00","1.50","P4355","Chrysochromulina parva Lackey","2","638","39683","5.00","5.00","65.40","25317754","1,655.78",NA
"250","227",2013-07-24,"EPI","0.00","1.50","P4358","Chrysostephanospaera globulifera Scherffel","2","1","39683","14.00","14.00","1436.80","39683","57.02",NA
"251","227",2013-07-24,"EPI","0.00","1.50","P4383","Dinobryon bavaricum Imhof","2","3","39683","12.00","6.00","226.20","119049","26.93",NA
"252","227",2013-07-24,"EPI","0.00","1.50","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","21","39683","5.60","3.00","26.40","833343","22.00",NA
"253","227",2013-07-24,"EPI","0.00","1.50","P5511","Rhizosolenia eriense H.L. Smith","2","1","39683","9.00","3.00","63.60","39683","2.52",NA
"254","227",2013-07-24,"EPI","0.00","1.50","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","109","39683","33.00","4.00","138.20","4325447","597.78",NA
"255","227",2013-07-24,"EPI","0.00","1.50","P6558","Cryptomonas erosa Ehrenberg","2","15","1000","23.60","14.00","1614.60","15000","24.22",NA
"256","227",2013-07-24,"EPI","0.00","1.50","P6565","Cryptomonas rostratiformis Skuja","2","1","1000","30.00","16.00","2680.80","1000","2.68",NA
"257","227",2013-07-24,"EPI","0.00","1.50","P6568","Katablepharis ovalis Skuja","2","4","39683","9.10","4.00","57.80","158732","9.17",NA
"258","227",2013-07-24,"EPI","0.00","1.50","P7632","Gymnodinium sp.","2","19","1000","27.00","27.00","10306.00","19000","195.81",NA
"259","227",2013-07-24,"EPI","0.00","1.50","P7639","Peridinium pusillum (Penard) Lemmermann","2","5","1000","18.00","18.00","3053.60","5000","15.27",NA
"260","227",2013-07-24,"EPI","0.00","1.50","P7641","Peridinium aciculiferum Lemmermann","2","2","1000","31.00","24.00","9349.40","2000","18.70",NA
"261","227",2013-07-24,"META","2.00","4.00","P1054","Planktolyngbya limnetica","2","14","39683","159.00","2.00","499.50","555562","277.50",NA
"262","227",2013-07-24,"META","2.00","4.00","P1072","Heterocysts","2","226","39683","6.00","3.00","28.30","8968358","253.80",NA
"263","227",2013-07-24,"META","2.00","4.00","P1074","Aphanizomenon schindlerii Kling, Findlay and Komarek","2","11029","39683","5.60","3.00","26.40","437663807","11,554.32",NA
"264","227",2013-07-24,"META","2.00","4.00","P2105","Chlamydomonas spp.","2","8","39683","7.00","3.00","33.00","317464","10.48",NA
"265","227",2013-07-24,"META","2.00","4.00","P2115","Pediastrum tetras (Ehrenberg) Ralfs","2","4","39683","4.00","4.00","11.20","158732","1.78",NA
"266","227",2013-07-24,"META","2.00","4.00","P2121","Oocystis lacustris Chodat","2","12","39683","6.00","4.00","50.30","476196","23.95",NA
"267","227",2013-07-24,"META","2.00","4.00","P2126","Chodatella sp.","2","3","39683","6.00","4.00","50.30","119049","5.99",NA
"268","227",2013-07-24,"META","2.00","4.00","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","32","39683","8.60","4.00","48.00","1269856","60.95",NA
"269","227",2013-07-24,"META","2.00","4.00","P2132","Scenedesmus denticulatus Lagerhiem","2","4","39683","11.00","5.00","96.00","158732","15.24",NA
"270","227",2013-07-24,"META","2.00","4.00","P2136","Dictyosphaerium pulchellum Wood","2","751","39683","6.00","6.00","113.10","29801933","3,370.60",NA
"271","227",2013-07-24,"META","2.00","4.00","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","27","39683","19.90","1.50","17.60","1071441","18.86",NA
"272","227",2013-07-24,"META","2.00","4.00","P2146","Crucigeniella rectangularis (Nag.) Komarek","2","8","39683","6.00","4.00","25.10","317464","7.97",NA
"273","227",2013-07-24,"META","2.00","4.00","P2157","Kichnerella lunaris (Kirchn.) Moeb.","2","4","39683","7.00","3.00","24.70","158732","3.92",NA
"274","227",2013-07-24,"META","2.00","4.00","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","4","39683","6.00","6.00","37.70","158732","5.98",NA
"275","227",2013-07-24,"META","2.00","4.00","P2222","Treubaria sp.","2","1","39683","3.00","3.00","14.10","39683","0.56",NA
"276","227",2013-07-24,"META","2.00","4.00","P2235","Ankistrodesmus spiralis Lemmermann","2","9","39683","30.00","2.00","47.10","357147","16.82",NA
"277","227",2013-07-24,"META","2.00","4.00","P2255","Selenastrum copricornutum Printz","2","40","39683","16.00","1.70","24.20","1587320","38.41",NA
"278","227",2013-07-24,"META","2.00","4.00","P3301","Euglena acus Ehrenberg","2","1","1000","104.00","16.00","13940.30","1000","13.94",NA
"279","227",2013-07-24,"META","2.00","4.00","P3305","Trachelomonas volvocina Ehrenberg","2","4","1000","18.00","18.00","2035.80","4000","8.14",NA
"280","227",2013-07-24,"META","2.00","4.00","P4351","Small chrysophyceae","2","3","39683","3.00","3.00","14.10","119049","1.68",NA
"281","227",2013-07-24,"META","2.00","4.00","P4355","Chrysochromulina parva Lackey","2","238","39683","5.00","5.00","65.40","9444554","617.67",NA
"282","227",2013-07-24,"META","2.00","4.00","P4358","Chrysostephanospaera globulifera Scherffel","2","2","39683","14.00","14.00","1436.80","79366","114.03",NA
"283","227",2013-07-24,"META","2.00","4.00","P4418","Salpingoeca frequentissima (Zach.) Lemmermann","2","10","39683","6.10","3.50","39.10","396830","15.52",NA
"284","227",2013-07-24,"META","2.00","4.00","P5550","Fragilaria capucina v. rumpens (Kutzing) Lange-Bertalot","2","68","39683","34.00","4.00","142.40","2698444","384.26",NA
"285","227",2013-07-24,"META","2.00","4.00","P6557","Cryptomonas pusilla Bachmann","2","3","39683","15.00","6.00","188.50","119049","22.44",NA
"286","227",2013-07-24,"META","2.00","4.00","P6558","Cryptomonas erosa Ehrenberg","2","68","1000","23.00","14.00","1573.60","68000","107.00",NA
"287","227",2013-07-24,"META","2.00","4.00","P6559","Cryptomonas ovata Ehrenberg","2","17","1000","40.00","16.00","3574.40","17000","60.76",NA
"288","227",2013-07-24,"META","2.00","4.00","P6565","Cryptomonas rostratiformis Skuja","2","2","1000","30.00","14.00","2052.50","2000","4.11",NA
"289","227",2013-07-24,"META","2.00","4.00","P6568","Katablepharis ovalis Skuja","2","6","39683","9.00","4.30","60.80","238098","14.48",NA
"290","227",2013-07-24,"META","2.00","4.00","P7628","Gymnodinium mirabile Penard","2","323","1000","29.90","29.90","13996.30","323000","4,520.80",NA
"291","227",2013-07-24,"META","2.00","4.00","P7639","Peridinium pusillum (Penard) Lemmermann","2","17","1000","18.00","18.00","3053.60","17000","51.91",NA
"292","227",2013-07-24,"META","2.00","4.00","P7641","Peridinium aciculiferum Lemmermann","2","2","1000","31.00","24.00","9349.40","2000","18.70",NA
"293","227",2013-08-13,"EPI","0.00","2.00","P1052","Limnothrix redekei (Van Goor) Meffert","2","2","39683","180.00","2.00","565.50","79366","44.88",NA
"294","227",2013-08-13,"EPI","0.00","2.00","P1054","Planktolyngbya limnetica","2","50","39683","210.00","2.00","659.70","1984150","1,308.94",NA
"295","227",2013-08-13,"EPI","0.00","2.00","P1072","Heterocysts","2","124","39683","6.00","3.00","28.30","4920692","139.26",NA
"296","227",2013-08-13,"EPI","0.00","2.00","P1074","Aphanizomenon schindlerii Kling, Findlay and Komarek","2","2046","39683","5.80","3.00","27.30","81191418","2,216.53",NA
"297","227",2013-08-13,"EPI","0.00","2.00","P2101","Carteria spp.","2","15","1000","14.00","2.00","29.30","15000","0.44",NA
"298","227",2013-08-13,"EPI","0.00","2.00","P2105","Chlamydomonas spp.","2","8","39683","9.30","4.00","77.90","317464","24.73",NA
"299","227",2013-08-13,"EPI","0.00","2.00","P2113","Pediastrum duplex Meyen","2","16","39683","4.00","4.00","11.20","634928","7.11",NA
"300","227",2013-08-13,"EPI","0.00","2.00","P2121","Oocystis lacustris Chodat","2","22","39683","6.00","4.00","50.30","873026","43.91",NA
"301","227",2013-08-13,"EPI","0.00","2.00","P2126","Chodatella sp.","2","6","39683","5.90","4.00","49.40","238098","11.76",NA
"302","227",2013-08-13,"EPI","0.00","2.00","P2130","Scenedesmus quadricauda (Turp.) Brebisson","2","2","39683","9.30","4.00","51.90","79366","4.12",NA
"303","227",2013-08-13,"EPI","0.00","2.00","P2132","Scenedesmus denticulatus Lagerhiem","2","10","39683","11.00","5.00","96.00","396830","38.10",NA
"304","227",2013-08-13,"EPI","0.00","2.00","P2136","Dictyosphaerium pulchellum Wood","2","388","39683","6.00","6.00","113.10","15397004","1,741.40",NA
"305","227",2013-08-13,"EPI","0.00","2.00","P2141","Monoraphidium contortum (Thur.) Komarkova-Legnerova","2","15","39683","19.00","1.50","16.80","595245","10.00",NA
"306","227",2013-08-13,"EPI","0.00","2.00","P2157","Kichnerella lunaris (Kirchn.) Moeb.","2","8","39683","7.90","3.00","27.90","317464","8.86",NA
"307","227",2013-08-13,"EPI","0.00","2.00","P2199","Spondylosium planum (Wolle) W. and G.S. West","2","31","39683","6.00","6.00","37.70","1230173","46.38",NA
"308","227",2013-08-13,"EPI","0.00","2.00","P2235","Ankistrodesmus spiralis Lemmermann","2","12","39683","27.00","2.00","42.40","476196","20.19",NA
"309","227",2013-08-13,"EPI","0.00","2.00","P2255","Selenastrum copricornutum Printz","2","432","39683","15.00","1.70","22.70","17143056","389.15",NA
"310","227",2013-08-13,"EPI","0.00","2.00","P4351","Small chrysophyceae","2","10","39683","3.00","3.00","14.10","396830","5.60",NA
"311","227",2013-08-13,"EPI","0.00","2.00","P4355","Chrysochromulina parva Lackey","2","19","39683","5.00","5.00","65.40","753977","49.31",NA
