year,data_set,sample_id,sequence_number,location,sublocation,station,station_type,start_date,start_time,stratum,stratum_volume,sample_type,sample_top_depth,sample_bottom_depth,taxon,old_cell_volume,cell_volume,correction_factor,count_1,count_2,cell_length,cell_width,field_reference,cells_per_liter,biomass,collection_authority,collection_method,analyst
2008,P01,100,18,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P6568,,56,39683,4,,8,5,K5608,158732,8.88899,144,TIP,144
2008,P01,100,19,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P4355,,65,39683,41,,5,5,K5608,1627003,105.7552,144,TIP,144
2008,P01,100,20,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P2132,,50,39683,4,,9,4,K5608,158732,7.9366,144,TIP,144
2008,P01,100,21,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P2121,,50,39683,18,,6,4,K5608,714294,35.7147,144,TIP,144
2008,P01,100,22,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P2136,,113,39683,171,,6,6,K5608,6785793,766.79461,144,TIP,144
2008,P01,100,23,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P2105,,84,39683,8,,10,4,K5608,317464,26.66698,144,TIP,144
2008,P01,100,24,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P5550,,172,39683,29,,41,4,K5608,1150807,197.9388,144,TIP,144
2008,P01,100,25,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P1074,,24,39683,23408,,5,3,K5608,928899664,22293.59194,144,TIP,144
2008,P01,100,26,227,LA,CB,FBS,2008-06-24,,EPI,45787,IND,0,1,P1072,,28,39683,421,,6,3,K5608,16706543,467.7832,144,TIP,144
1980,P01,100,1,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P1052,300,300,39683,11,14,,,80PF0097,496037.5,148.81125,144,TIP,144
1980,P01,100,2,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P1064,,50,39683,1914,1830,,,80PF0097,74286576,3714.3288,144,TIP,144
1980,P01,100,3,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2101,500,1767,1000,109,81,15,15,80PF0097,95000,167.865,144,TIP,144
1980,P01,100,4,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2105,300,171,39683,18,24,9,5.3,80PF0097,833343,142.50165,144,TIP,144
1980,P01,100,5,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2105,150,37,39683,1,1,5.5,3.5,80PF0097,39683,1.46827,144,TIP,144
1980,P01,100,6,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2121,300,84,39683,130,152,10,4,80PF0097,5595303,470.00545,144,TIP,144
1980,P01,100,7,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2126,150,76,39683,2,1,6.8,4.5,80PF0097,59524.5,4.52386,144,TIP,144
1980,P01,100,8,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2130,150,25,39683,10,0,7,3.1,80PF0097,198415,4.96038,144,TIP,144
1980,P01,100,9,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2132,300,41,39683,6,7,8,3.8,80PF0097,257939.5,10.57552,144,TIP,144
1980,P01,100,10,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2133,200,30,39683,400,432,6.5,3.3,80PF0097,16508128,495.24384,144,TIP,144
1980,P01,100,11,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2137,100,14,39683,14,8,3,3,80PF0097,436513,6.11118,144,TIP,144
1980,P01,100,12,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2141,100,33,39683,9,5,25.9,1.8,80PF0097,277781,9.16677,144,TIP,144
1980,P01,100,13,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2191,1500,853,1000,3,3,20,12,80PF0097,3000,2.559,144,TIP,144
1980,P01,100,14,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P2199,300,39,39683,24,31,5.9,5.8,80PF0097,1091282.5,42.56002,144,TIP,144
1980,P01,100,15,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P4351,100,50,39683,30,24,4.6,4.6,80PF0097,1071441,53.57205,144,TIP,144
1980,P01,100,16,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P4352,350,208,39683,30,26,6.5,6.5,80PF0097,1111124,231.11379,144,TIP,144
1980,P01,100,17,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P4418,300,154,39683,26,30,6.5,6.5,80PF0097,1111124,171.1131,144,TIP,144
1980,P01,100,18,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P5507,200,82,39683,7,3,3.5,7.4,80PF0097,198415,16.27003,144,TIP,144
1980,P01,100,19,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P5507,2000,2052,1000,1,2,10.8,21.6,80PF0097,1500,3.078,144,TIP,144
1980,P01,100,20,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P5511,200,50,39683,2,1,5.8,3.4,80PF0097,59524.5,2.97623,144,TIP,144
1980,P01,100,21,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P5518,200,80,1000,437,441,76.7,2,80PF0097,439000,35.12,144,TIP,144
1980,P01,100,22,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P6554,150,56,39683,0,2,10,4,80PF0097,39683,2.22225,144,TIP,144
1980,P01,100,23,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P6558,1500,919,1000,47,52,21.5,11,80PF0097,49500,45.4905,144,TIP,144
1980,P01,100,24,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P6559,3000,2568,1000,1,3,30.5,15.5,80PF0097,2000,5.136,144,TIP,144
1980,P01,100,25,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P6565,3500,4109,1000,1,0,42,16.5,80PF0097,500,2.0545,144,TIP,144
1980,P01,100,26,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P7628,30000,30000,1000,1,0,,,80PF0097,500,15,144,TIP,144
1980,P01,100,27,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P7632,1000,4161,1000,11,9,19.3,18.7,80PF0097,10000,41.61,144,TIP,144
1980,P01,100,28,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P7638,1000,2649,1000,57,69,20,15.7,80PF0097,63000,166.887,144,TIP,144
1980,P01,100,29,227,LA,CB,FBS,1980-06-30,,EPI,92744,IND,0,2.3,P1072,,50,39683,43,43,,,80PF0097,1706369,85.31845,144,TIP,144
1998,P01,100,1,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P5550,,11,39683,16,,4.5,3,98K5659,634928,6.98421,144,TIP,144
1998,P01,100,2,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P6558,,1206,39683,9,,24,12,98K5659,357147,430.71928,144,TIP,144
1998,P01,100,3,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2146,,11,39683,12,,4,4,98K5659,476196,5.23816,144,TIP,144
1998,P01,100,4,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P4418,,67,39683,1,,8,4,98K5659,39683,2.65876,144,TIP,144
1998,P01,100,5,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2113,,5000,39683,1,,0,0,98K5659,39683,198.415,144,TIP,144
1998,P01,100,6,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2132,,45,39683,68,,8,4,98K5659,2698444,121.42998,144,TIP,144
1998,P01,100,7,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2130,,45,39683,15,,8,4,98K5659,595245,26.78603,144,TIP,144
1998,P01,100,8,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2121,,67,39683,63,,8,4,98K5659,2500029,167.50194,144,TIP,144
1998,P01,100,9,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2105,,84,39683,26,,10,4,98K5659,1031758,86.66767,144,TIP,144
1998,P01,100,10,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2101,,268,39683,17,,8,8,98K5659,674611,180.79575,144,TIP,144
1998,P01,100,11,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2105,,524,39683,17,,10,10,98K5659,674611,353.49616,144,TIP,144
1998,P01,100,12,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2199,,38,39683,74,,6,6,98K5659,2936542,111.5886,144,TIP,144
1998,P01,100,13,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P1052,,503,39683,5,,160,2,98K5659,198415,99.80275,144,TIP,144
1998,P01,100,14,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P6565,,5585,39683,2,,40,20,98K5659,79366,443.25911,144,TIP,144
1998,P01,100,15,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P4355,,48,39683,26,,4.5,4.5,98K5659,1031758,49.52438,144,TIP,144
1998,P01,100,16,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P4354,,50,39683,14,,6,4,98K5659,555562,27.7781,144,TIP,144
1998,P01,100,17,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P4351,,14,39683,6,,3,3,98K5659,238098,3.33337,144,TIP,144
1998,P01,100,18,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P1052,,247,39683,56,,140,1.5,98K5659,2222248,548.89526,144,TIP,144
1998,P01,100,19,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P7632,,1642,39683,11,,16,14,98K5659,436513,716.75435,144,TIP,144
1998,P01,100,20,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2141,,19,39683,12,,22,1.5,98K5659,476196,9.04772,144,TIP,144
1998,P01,100,21,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P2115,,11,39683,20,,4,4,98K5659,793660,8.73026,144,TIP,144
1998,P01,100,22,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P4413,,524,39683,2,,10,10,98K5659,79366,41.58778,144,TIP,144
1998,P01,100,23,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P1074,,50,39683,2750,,6,4,98K5659,109128250,5456.4125,144,TIP,144
1998,P01,100,24,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P1072,,113,39683,80,,6,6,98K5659,3174640,358.73432,144,TIP,144
1998,P01,100,25,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P1043,,848,39683,103,,180,3,98K5659,4087349,3466.07195,144,TIP,144
1998,P01,100,26,227,LA,CB,FBS,1998-06-03,,EPI,65507,IND,0,1.5,P1072,,24,39683,31,,5,3,98K5659,1230173,29.52415,144,TIP,144
1979,P01,100,1,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P1049,100,100,7184,332,306,,,79PF0107,2291696,229.1696,144,TIP,144
1979,P01,100,2,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P1052,300,300,7184,93,117,,,79PF0107,754320,226.296,144,TIP,144
1979,P01,100,3,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P1054,300,300,7184,506,529,,,79PF0107,3717720,1115.316,144,TIP,144
1979,P01,100,4,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2105,300,166,7184,149,146,9.1,5.4,79PF0107,1059640,175.90024,144,TIP,144
1979,P01,100,5,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2107,750,1640,200,8,12,58,6,79PF0107,2000,3.28,144,TIP,144
1979,P01,100,6,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2121,300,98,7184,48,57,9.2,4.4,79PF0107,377160,36.96168,144,TIP,144
1979,P01,100,7,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2126,150,78,7184,1,4,6,4.8,79PF0107,17960,1.40088,144,TIP,144
1979,P01,100,8,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2130,150,23,7184,38,39,6.9,3.1,79PF0107,276584,6.36143,144,TIP,144
1979,P01,100,9,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2132,300,45,7184,287,272,8,4,79PF0107,2007928,90.35676,144,TIP,144
1979,P01,100,10,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2137,100,14,7184,51,46,3,3,79PF0107,348424,4.87794,144,TIP,144
1979,P01,100,11,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2141,100,30,7184,20,24,25.4,1.7,79PF0107,158048,4.74144,144,TIP,144
1979,P01,100,12,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2145,100,100,7184,12,0,,,79PF0107,43104,4.3104,144,TIP,144
1979,P01,100,13,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2191,1500,865,200,0,1,19.3,13.3,79PF0107,100,0.0865,144,TIP,144
1979,P01,100,14,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2193,10000,970,200,3,2,17,15,79PF0107,500,0.485,144,TIP,144
1979,P01,100,15,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2199,300,36,7184,2,1,5.8,5.4,79PF0107,10776,0.38794,144,TIP,144
1979,P01,100,16,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P2201,100,8,7184,8,12,4,2,79PF0107,71840,0.57472,144,TIP,144
1979,P01,100,17,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P3301,9000,3278,200,1,0,75.3,9.3,79PF0107,100,0.3278,144,TIP,144
1979,P01,100,18,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P3305,1000,2036,200,1,2,18,18,79PF0107,300,0.6108,144,TIP,144
1979,P01,100,19,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P4351,100,48,7184,3,4,4.5,4.5,79PF0107,25144,1.20691,144,TIP,144
1979,P01,100,20,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P4352,300,319,7184,2,1,8.3,8.3,79PF0107,10776,3.43754,144,TIP,144
1979,P01,100,21,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P4418,300,157,7184,221,119,6.5,6.5,79PF0107,1221280,191.74096,144,TIP,144
1979,P01,100,22,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P5513,2000,848,200,2,4,71.8,6.6,79PF0107,600,0.5088,144,TIP,144
1979,P01,100,23,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P5514,1000,1329,200,1,0,18.5,16.5,79PF0107,100,0.1329,144,TIP,144
1979,P01,100,24,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P5518,200,77,200,16,23,73.4,2,79PF0107,3900,0.3003,144,TIP,144
1979,P01,100,25,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P6558,1000,907,200,130,147,21.3,11,79PF0107,27700,25.1239,144,TIP,144
1979,P01,100,26,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P6561,5000,5000,200,2,5,,,79PF0107,700,3.5,144,TIP,144
1979,P01,100,27,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P7630,1000,1000,200,8,8,,,79PF0107,1600,1.6,144,TIP,144
1979,P01,100,28,227,LA,CB,FBS,1979-07-24,,MET,42481,IND,1.5,2.8,P7638,1000,2474,200,57,48,19,15.3,79PF0107,10500,25.977,144,TIP,144
2012,P01,100,1,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P4444,,3054,1000,1,,18,18,K5241,1000,3.054,144,TIP,144
2012,P01,100,2,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P7639,,2145,1000,1,,16,16,K5241,1000,2.145,144,TIP,144
2012,P01,100,3,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P7632,,7238,1000,5,,24,24,K5241,5000,36.19,144,TIP,144
2012,P01,100,4,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P6558,,1136,1000,55,,22.6,12,K5241,55000,62.48,144,TIP,144
2012,P01,100,5,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2222,,14,39683,2,,3,3,K5241,79366,1.11112,144,TIP,144
2012,P01,100,6,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P4363,,125,39683,4,,6.2,6.2,K5241,158732,19.8415,144,TIP,144
2012,P01,100,7,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P4358,,524,39683,1,,10,10,K5241,39683,20.79389,144,TIP,144
2012,P01,100,8,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2141,,18,39683,5,,20,1.5,K5241,198415,3.57147,144,TIP,144
2012,P01,100,9,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P5511,,50,39683,5,,7,3,K5241,198415,9.92075,144,TIP,144
2012,P01,100,10,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2157,,13,39683,18,,7,2.2,K5241,714294,9.28582,144,TIP,144
2012,P01,100,11,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2130,,84,39683,8,,9.6,5,K5241,317464,26.66698,144,TIP,144
2012,P01,100,12,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2115,,11,39683,4,,4,4,K5241,158732,1.74605,144,TIP,144
2012,P01,100,13,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P4355,,65,39683,330,,5,5,K5241,13095390,851.20035,144,TIP,144
2012,P01,100,14,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2132,,96,39683,9,,11,5,K5241,357147,34.28611,144,TIP,144
2012,P01,100,15,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2121,,50,39683,20,,6,4,K5241,793660,39.683,144,TIP,144
2012,P01,100,16,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2136,,113,39683,273,,6,6,K5241,10833459,1224.18087,144,TIP,144
2012,P01,100,17,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2105,,33,39683,8,,7,3,K5241,317464,10.47631,144,TIP,144
2012,P01,100,18,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2199,,38,39683,6,,6,6,K5241,238098,9.04772,144,TIP,144
2012,P01,100,19,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P2146,,25,39683,20,,6,4,K5241,793660,19.8415,144,TIP,144
2012,P01,100,20,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P5550,,138,39683,78,,33,4,K5241,3095274,427.14781,144,TIP,144
2012,P01,100,21,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P4351,,14,39683,6,,3,3,K5241,238098,3.33337,144,TIP,144
2012,P01,100,22,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P1052,,628,39683,94,,200,2,K5241,3730202,2342.56686,144,TIP,144
2012,P01,100,23,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P1054,,509,39683,28,,200,1.8,K5241,1111124,565.56212,144,TIP,144
2012,P01,100,24,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P4418,,24,39683,1,,5,3,K5241,39683,0.95239,144,TIP,144
2012,P01,100,25,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P1074,,24,39683,462,,5.2,3,K5241,18333546,440.0051,144,TIP,144
2012,P01,100,26,227,LA,CB,FBS,2012-07-31,,EPI,83053,IND,0,2,P1072,,28,39683,16,,6,3,K5241,634928,17.77798,144,TIP,144
1982,P01,100,1,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P1052,300,300,39683,56,47,,,82PF0100,2043674.5,613.10235,144,TIP,144
1982,P01,100,2,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P1054,300,300,39683,1,2,,,82PF0100,59524.5,17.85735,144,TIP,144
1982,P01,100,3,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2105,500,171,39683,1,0,9,5.3,82PF0100,19841.5,3.3929,144,TIP,144
1982,P01,100,4,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2107,1000,1753,1000,9,13,62,6,82PF0100,11000,19.283,144,TIP,144
1982,P01,100,5,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2126,150,76,39683,12,14,6.8,4.5,82PF0100,515879,39.2068,144,TIP,144
1982,P01,100,6,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2130,200,25,39683,38,36,7,3.1,82PF0100,1468271,36.70678,144,TIP,144
1982,P01,100,7,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2132,300,41,39683,368,382,8,3.8,82PF0100,14881125,610.12613,144,TIP,144
1982,P01,100,8,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2133,200,30,39683,364,369,6.5,3.3,82PF0100,14543819.5,436.31459,144,TIP,144
1982,P01,100,9,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2137,100,14,39683,146,121,3,3,82PF0100,5297680.5,74.16753,144,TIP,144
1982,P01,100,10,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2138,150,35,39683,2,2,40,1.5,82PF0100,79366,2.77781,144,TIP,144
1982,P01,100,11,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2141,100,33,39683,6,4,25.9,1.8,82PF0100,198415,6.5477,144,TIP,144
1982,P01,100,12,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2157,150,19,39683,4,0,9,2.3,82PF0100,79366,1.50795,144,TIP,144
1982,P01,100,13,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2198,150,11,39683,3,4,4,4,82PF0100,138890.5,1.5278,144,TIP,144
1982,P01,100,14,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2201,100,36,39683,0,2,4.3,3.7,82PF0100,39683,1.42859,144,TIP,144
1982,P01,100,15,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P2206,30000,29503,1000,2,1,38,38,82PF0100,1500,44.2545,144,TIP,144
1982,P01,100,16,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P3300,2500,2500,1000,6,6,,,82PF0100,6000,15,144,TIP,144
1982,P01,100,17,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P3305,1000,2162,1000,1,0,18.3,18.3,82PF0100,500,1.081,144,TIP,144
1982,P01,100,18,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4351,100,50,39683,23,19,4.6,4.6,82PF0100,833343,41.66715,144,TIP,144
1982,P01,100,19,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4352,300,208,39683,1,0,6.5,6.5,82PF0100,19841.5,4.12703,144,TIP,144
1982,P01,100,20,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4355,100,55,39683,31,52,4.7,4.7,82PF0100,1646844.5,90.57645,144,TIP,144
1982,P01,100,21,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4358,300,300,1000,2,1,,,82PF0100,1500,0.45,144,TIP,144
1982,P01,100,22,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4383,700,194,39683,1,0,11.5,5.6,82PF0100,19841.5,3.84925,144,TIP,144
1982,P01,100,23,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4388,700,211,39683,54,63,11.6,5.9,82PF0100,2321455.5,489.82711,144,TIP,144
1982,P01,100,24,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4397,150,150,39683,2,1,,,82PF0100,59524.5,8.92868,144,TIP,144
1982,P01,100,25,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4413,300,382,39683,2,4,9,9,82PF0100,119049,45.47672,144,TIP,144
1982,P01,100,26,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P4418,300,154,39683,8,7,6.5,6.5,82PF0100,297622.5,45.83387,144,TIP,144
1982,P01,100,27,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P5518,200,80,1000,5,4,76.7,2,82PF0100,4500,0.36,144,TIP,144
1982,P01,100,28,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P6558,18000,919,1000,39,30,21.5,11,82PF0100,34500,31.7055,144,TIP,144
1982,P01,100,29,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P6559,3000,2568,1000,4,6,30.5,15.5,82PF0100,5000,12.84,144,TIP,144
1982,P01,100,30,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P6565,4000,4109,1000,15,9,42,16.5,82PF0100,12000,49.308,144,TIP,144
1982,P01,100,31,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P6568,150,51,39683,10,9,8,4.6,82PF0100,376988.5,19.22641,144,TIP,144
1982,P01,100,32,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P7632,30000,19831,1000,17,15,33.5,33.5,82PF0100,16000,317.296,144,TIP,144
1982,P01,100,33,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P7636,20000,20000,1000,0,1,,,82PF0100,500,10,144,TIP,144
1982,P01,100,34,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P7638,1000,2649,1000,16,11,20,15.7,82PF0100,13500,35.7615,144,TIP,144
1982,P01,100,35,227,LA,CB,FBS,1982-05-17,,EPI,83053,IND,0,2,P7641,7000,8746,1000,41,53,29,24,82PF0100,47000,411.062,144,TIP,144
1974,P01,100,1,227,LA,CB,FBS,1974-07-30,,EPI,113775,IND,0,3,P1052,300,300,39683,20,,,,74PF0542,793660,238.098,144,TIP,144
1974,P01,100,2,227,LA,CB,FBS,1974-07-30,,EPI,113775,IND,0,3,P2105,300,171,39683,1,,9,5.3,74PF0542,39683,6.78579,144,TIP,144
1974,P01,100,3,227,LA,CB,FBS,1974-07-30,,EPI,113775,IND,0,3,P2120,100,59,39683,615,,7,4,74PF0542,24405045,1439.89766,144,TIP,144
1974,P01,100,4,227,LA,CB,FBS,1974-07-30,,EPI,113775,IND,0,3,P2126,150,76,39683,4,,6.8,4.5,74PF0542,158732,12.06363,144,TIP,144
1974,P01,100,5,227,LA,CB,FBS,1974-07-30,,EPI,113775,IND,0,3,P2132,100,41,39683,44,,8,3.8,74PF0542,1746052,71.58813,144,TIP,144
1974,P01,100,6,227,LA,CB,FBS,1974-07-30,,EPI,113775,IND,0,3,P2159,150,150,39683,7,,,,74PF0542,277781,41.66715,144,TIP,144
1974,P01,100,7,227,LA,CB,FBS,1974-07-30,,EPI,113775,IND,0,3,P2187,1000,645,1000,2,,16.2,13.7,74PF0542,2000,1.29,144,TIP,144
