location,sublocation,station,measurement.date,rainfall,snow.water.equiv,trace,total.precip,data.set,update.date
239,AIR,MET,8/16/70,0,0,TR,0,M01,24/03/1994
239,AIR,MET,8/17/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/18/70,13,0,,13,M01,24/03/1994
239,AIR,MET,8/19/70,0,0,TR,0,M01,24/03/1994
239,AIR,MET,8/20/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/21/70,14,0,,14,M01,24/03/1994
239,AIR,MET,8/22/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/23/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/24/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/25/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/26/70,4.8,0,,4.8,M01,24/03/1994
239,AIR,MET,8/27/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/28/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/29/70,23.4,0,,23.4,M01,24/03/1994
239,AIR,MET,8/30/70,0,0,,0,M01,24/03/1994
239,AIR,MET,8/31/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/1/70,8.6,0,,8.6,M01,24/03/1994
239,AIR,MET,9/2/70,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,9/3/70,2.3,0,,2.3,M01,24/03/1994
239,AIR,MET,9/4/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/5/70,0,0,TR,0,M01,24/03/1994
239,AIR,MET,9/6/70,32.3,0,,32.3,M01,24/03/1994
239,AIR,MET,9/7/70,24.6,0,,24.6,M01,24/03/1994
239,AIR,MET,9/8/70,7.9,0,,7.9,M01,24/03/1994
239,AIR,MET,9/9/70,0.8,0,,0.8,M01,24/03/1994
239,AIR,MET,9/10/70,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,9/11/70,29.2,0,,29.2,M01,24/03/1994
239,AIR,MET,9/12/70,4.1,0,,4.1,M01,24/03/1994
239,AIR,MET,9/13/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/14/70,0,0,TR,0,M01,24/03/1994
239,AIR,MET,9/15/70,15.7,0,,15.7,M01,24/03/1994
239,AIR,MET,9/16/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/17/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/18/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/19/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/20/70,1.5,0,,1.5,M01,24/03/1994
239,AIR,MET,9/21/70,4.3,0,,4.3,M01,24/03/1994
239,AIR,MET,9/22/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/23/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/24/70,0.3,0,,0.3,M01,24/03/1994
239,AIR,MET,9/25/70,2.3,0,,2.3,M01,24/03/1994
239,AIR,MET,9/26/70,1.8,0,,1.8,M01,24/03/1994
239,AIR,MET,9/27/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/28/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/29/70,0,0,,0,M01,24/03/1994
239,AIR,MET,9/30/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/1/70,5.8,0,,5.8,M01,24/03/1994
239,AIR,MET,10/2/70,1.5,0,,1.5,M01,24/03/1994
239,AIR,MET,10/3/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/4/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/5/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/6/70,2.5,0,,2.5,M01,24/03/1994
239,AIR,MET,10/7/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/8/70,0,19.1,,19.1,M01,24/03/1994
239,AIR,MET,10/9/70,0,25.9,,25.9,M01,24/03/1994
239,AIR,MET,10/10/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/11/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/12/70,6.4,0,,6.4,M01,24/03/1994
239,AIR,MET,10/13/70,0,0.8,,0.8,M01,24/03/1994
239,AIR,MET,10/14/70,0,1,,1,M01,24/03/1994
239,AIR,MET,10/15/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/16/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/17/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/18/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/19/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/20/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/21/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/22/70,0.8,0,,0.8,M01,24/03/1994
239,AIR,MET,10/23/70,0,0,,0,M01,24/03/1994
239,AIR,MET,10/24/70,2.3,0,,2.3,M01,24/03/1994
239,AIR,MET,10/25/70,2,0,,2,M01,24/03/1994
239,AIR,MET,10/26/70,24.6,0,,24.6,M01,24/03/1994
239,AIR,MET,10/27/70,5.1,5.1,,10.2,M01,24/03/1994
239,AIR,MET,10/28/70,1,5.1,,6.1,M01,24/03/1994
239,AIR,MET,10/29/70,1.5,0,,1.5,M01,24/03/1994
239,AIR,MET,10/30/70,8.1,0,,8.1,M01,24/03/1994
239,AIR,MET,10/31/70,8.4,0,,8.4,M01,24/03/1994
239,AIR,MET,11/1/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/2/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/3/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/4/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/5/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/6/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/7/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/8/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/9/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/10/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/11/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/12/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/13/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/14/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/15/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/16/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/17/70,0,5.3,,5.3,M01,24/03/1994
239,AIR,MET,11/18/70,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,11/19/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/20/70,0,1,,1,M01,24/03/1994
239,AIR,MET,11/21/70,0,5.6,,5.6,M01,24/03/1994
239,AIR,MET,11/22/70,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,11/23/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/24/70,0,8.4,,8.4,M01,24/03/1994
239,AIR,MET,11/25/70,0,5.1,,5.1,M01,24/03/1994
239,AIR,MET,11/26/70,0,0,,0,M01,24/03/1994
239,AIR,MET,11/27/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/28/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,11/29/70,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,11/30/70,0,13.7,,13.7,M01,24/03/1994
239,AIR,MET,12/1/70,4.6,2,,6.6,M01,24/03/1994
239,AIR,MET,12/2/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/3/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/4/70,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,12/5/70,0,1,,1,M01,24/03/1994
239,AIR,MET,12/6/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/7/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/8/70,0,5.6,,5.6,M01,24/03/1994
239,AIR,MET,12/9/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/10/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/11/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/12/70,0,1,,1,M01,24/03/1994
239,AIR,MET,12/13/70,0,11.9,,11.9,M01,24/03/1994
239,AIR,MET,12/14/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/15/70,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,12/16/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/17/70,0,6.1,,6.1,M01,24/03/1994
239,AIR,MET,12/18/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/19/70,0,0.8,,0.8,M01,24/03/1994
239,AIR,MET,12/20/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/21/70,0,3.6,,3.6,M01,24/03/1994
239,AIR,MET,12/22/70,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,12/23/70,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,12/24/70,0,1.3,,1.3,M01,24/03/1994
239,AIR,MET,12/25/70,0,3,,3,M01,24/03/1994
239,AIR,MET,12/26/70,0,12.7,,12.7,M01,24/03/1994
239,AIR,MET,12/27/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/28/70,0,0,TS,0,M01,24/03/1994
239,AIR,MET,12/29/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/30/70,0,0,,0,M01,24/03/1994
239,AIR,MET,12/31/70,0,4.6,,4.6,M01,24/03/1994
239,AIR,MET,1/1/71,0,1,,1,M01,24/03/1994
239,AIR,MET,1/2/71,0,1,,1,M01,24/03/1994
239,AIR,MET,1/3/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/4/71,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,1/5/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/6/71,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,1/7/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/8/71,0,0.8,,0.8,M01,24/03/1994
239,AIR,MET,1/9/71,0,0.8,,0.8,M01,24/03/1994
239,AIR,MET,1/10/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/11/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/12/71,0,4.3,,4.3,M01,24/03/1994
239,AIR,MET,1/13/71,0,6.4,,6.4,M01,24/03/1994
239,AIR,MET,1/14/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/15/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/16/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/17/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/18/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/19/71,0,2.3,,2.3,M01,24/03/1994
239,AIR,MET,1/20/71,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,1/21/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/22/71,0,0,TS,0,M01,24/03/1994
239,AIR,MET,1/23/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/24/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/25/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/26/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/27/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/28/71,0,1.8,,1.8,M01,24/03/1994
239,AIR,MET,1/29/71,0,1.8,,1.8,M01,24/03/1994
239,AIR,MET,1/30/71,0,0,,0,M01,24/03/1994
239,AIR,MET,1/31/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/1/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/2/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/3/71,0,2.5,,2.5,M01,24/03/1994
239,AIR,MET,2/4/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/5/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/6/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/7/71,0,1.5,,1.5,M01,24/03/1994
239,AIR,MET,2/8/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/9/71,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,2/10/71,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,2/11/71,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,2/12/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/13/71,0,2.3,,2.3,M01,24/03/1994
239,AIR,MET,2/14/71,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,2/15/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/16/71,0,1.3,,1.3,M01,24/03/1994
239,AIR,MET,2/17/71,0,1.3,,1.3,M01,24/03/1994
239,AIR,MET,2/18/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/19/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/20/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/21/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/22/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/23/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/24/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/25/71,0,0,,0,M01,24/03/1994
239,AIR,MET,2/26/71,0,0.8,,0.8,M01,24/03/1994
239,AIR,MET,2/27/71,0,6.4,,6.4,M01,24/03/1994
239,AIR,MET,2/28/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/1/71,0,0.8,,0.8,M01,24/03/1994
239,AIR,MET,3/2/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/3/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/4/71,0,1.5,,1.5,M01,24/03/1994
239,AIR,MET,3/5/71,0,3.8,,3.8,M01,24/03/1994
239,AIR,MET,3/6/71,0,2.3,,2.3,M01,24/03/1994
239,AIR,MET,3/7/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/8/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/9/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/10/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/11/71,0,1,,1,M01,24/03/1994
239,AIR,MET,3/12/71,0,0,TS,0,M01,24/03/1994
239,AIR,MET,3/13/71,0,8.4,,8.4,M01,24/03/1994
239,AIR,MET,3/14/71,0,11.4,,11.4,M01,24/03/1994
239,AIR,MET,3/15/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/16/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/17/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/18/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/19/71,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,3/20/71,0,0,TS,0,M01,24/03/1994
239,AIR,MET,3/21/71,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,3/22/71,0,1,,1,M01,24/03/1994
239,AIR,MET,3/23/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/24/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/25/71,0,7.1,,7.1,M01,24/03/1994
239,AIR,MET,3/26/71,0,0.5,,0.5,M01,24/03/1994
239,AIR,MET,3/27/71,0,0.3,,0.3,M01,24/03/1994
239,AIR,MET,3/28/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/29/71,0,0,,0,M01,24/03/1994
239,AIR,MET,3/30/71,0,0,TS,0,M01,24/03/1994
239,AIR,MET,3/31/71,0,2.3,,2.3,M01,24/03/1994
239,AIR,MET,4/1/71,0,17,,17,M01,24/03/1994
239,AIR,MET,4/2/71,0,6.9,,6.9,M01,24/03/1994
239,AIR,MET,4/3/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/4/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/5/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/6/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/7/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/8/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/9/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/10/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/11/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/12/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/13/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/14/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/15/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/16/71,10.4,0,,10.4,M01,24/03/1994
239,AIR,MET,4/17/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/18/71,9.9,0,,9.9,M01,24/03/1994
239,AIR,MET,4/19/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,4/20/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/21/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/22/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/23/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/24/71,0,0,TS,0,M01,24/03/1994
239,AIR,MET,4/25/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/26/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/27/71,0,1.8,,1.8,M01,24/03/1994
239,AIR,MET,4/28/71,0,0,TS,0,M01,24/03/1994
239,AIR,MET,4/29/71,0,0,,0,M01,24/03/1994
239,AIR,MET,4/30/71,0,13.7,,13.7,M01,24/03/1994
239,AIR,MET,5/1/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,5/2/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/3/71,1,0,,1,M01,24/03/1994
239,AIR,MET,5/4/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/5/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/6/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/7/71,1.8,0,,1.8,M01,24/03/1994
239,AIR,MET,5/8/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/9/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/10/71,1.8,0,,1.8,M01,24/03/1994
239,AIR,MET,5/11/71,0.3,0,,0.3,M01,24/03/1994
239,AIR,MET,5/12/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/13/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/14/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,5/15/71,1.8,0,,1.8,M01,24/03/1994
239,AIR,MET,5/16/71,9.7,0,,9.7,M01,24/03/1994
239,AIR,MET,5/17/71,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,5/18/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/19/71,5.1,0,,5.1,M01,24/03/1994
239,AIR,MET,5/20/71,0.3,0,,0.3,M01,24/03/1994
239,AIR,MET,5/21/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/22/71,16.5,0,,16.5,M01,24/03/1994
239,AIR,MET,5/23/71,4.8,0,,4.8,M01,24/03/1994
239,AIR,MET,5/24/71,18,0,,18,M01,24/03/1994
239,AIR,MET,5/25/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/26/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/27/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/28/71,1.3,0,,1.3,M01,24/03/1994
239,AIR,MET,5/29/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/30/71,0,0,,0,M01,24/03/1994
239,AIR,MET,5/31/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/1/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/2/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/3/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/4/71,16.5,0,,16.5,M01,24/03/1994
239,AIR,MET,6/5/71,22.1,0,,22.1,M01,24/03/1994
239,AIR,MET,6/6/71,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,6/7/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/8/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/9/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/10/71,3.3,0,,3.3,M01,24/03/1994
239,AIR,MET,6/11/71,3.8,0,,3.8,M01,24/03/1994
239,AIR,MET,6/12/71,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,6/13/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/14/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/15/71,18.8,0,,18.8,M01,24/03/1994
239,AIR,MET,6/16/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/17/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,6/18/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/19/71,9.9,0,,9.9,M01,24/03/1994
239,AIR,MET,6/20/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/21/71,3.6,0,,3.6,M01,24/03/1994
239,AIR,MET,6/22/71,0.8,0,,0.8,M01,24/03/1994
239,AIR,MET,6/23/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/24/71,0,0,,0,M01,24/03/1994
239,AIR,MET,6/25/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,6/26/71,0.8,0,,0.8,M01,24/03/1994
239,AIR,MET,6/27/71,17,0,,17,M01,24/03/1994
239,AIR,MET,6/28/71,2,0,,2,M01,24/03/1994
239,AIR,MET,6/29/71,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,6/30/71,50.5,0,,50.5,M01,24/03/1994
239,AIR,MET,7/1/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/2/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/3/71,3,0,,3,M01,24/03/1994
239,AIR,MET,7/4/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/5/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/6/71,0.8,0,,0.8,M01,24/03/1994
239,AIR,MET,7/7/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/8/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/9/71,1.8,0,,1.8,M01,24/03/1994
239,AIR,MET,7/10/71,0.3,0,,0.3,M01,24/03/1994
239,AIR,MET,7/11/71,22.4,0,,22.4,M01,24/03/1994
239,AIR,MET,7/12/71,5.6,0,,5.6,M01,24/03/1994
239,AIR,MET,7/13/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/14/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/15/71,5.8,0,,5.8,M01,24/03/1994
239,AIR,MET,7/16/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/17/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/18/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/19/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/20/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,7/21/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/22/71,1.3,0,,1.3,M01,24/03/1994
239,AIR,MET,7/23/71,2.5,0,,2.5,M01,24/03/1994
239,AIR,MET,7/24/71,8.9,0,,8.9,M01,24/03/1994
239,AIR,MET,7/25/71,9.9,0,,9.9,M01,24/03/1994
239,AIR,MET,7/26/71,4.8,0,,4.8,M01,24/03/1994
239,AIR,MET,7/27/71,18.3,0,,18.3,M01,24/03/1994
239,AIR,MET,7/28/71,1.8,0,,1.8,M01,24/03/1994
239,AIR,MET,7/29/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/30/71,0,0,,0,M01,24/03/1994
239,AIR,MET,7/31/71,1.8,0,,1.8,M01,24/03/1994
239,AIR,MET,8/1/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,8/2/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/3/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/4/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/5/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/6/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/7/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/8/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/9/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/10/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/11/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/12/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/13/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/14/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/15/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/16/71,31.8,0,,31.8,M01,24/03/1994
239,AIR,MET,8/17/71,2.3,0,,2.3,M01,24/03/1994
239,AIR,MET,8/18/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,8/19/71,4.8,0,,4.8,M01,24/03/1994
239,AIR,MET,8/20/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/21/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,8/22/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/23/71,11.2,0,,11.2,M01,24/03/1994
239,AIR,MET,8/24/71,2,0,,2,M01,24/03/1994
239,AIR,MET,8/25/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/26/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/27/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/28/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/29/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,8/30/71,0,0,,0,M01,24/03/1994
239,AIR,MET,8/31/71,4.3,0,,4.3,M01,24/03/1994
239,AIR,MET,9/1/71,2,0,,2,M01,24/03/1994
239,AIR,MET,9/2/71,19.8,0,,19.8,M01,24/03/1994
239,AIR,MET,9/3/71,6.6,0,,6.6,M01,24/03/1994
239,AIR,MET,9/4/71,21.1,0,,21.1,M01,24/03/1994
239,AIR,MET,9/5/71,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,9/6/71,2.5,0,,2.5,M01,24/03/1994
239,AIR,MET,9/7/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,9/8/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/9/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/10/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/11/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/12/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/13/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/14/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,9/15/71,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,9/16/71,2.3,0,,2.3,M01,24/03/1994
239,AIR,MET,9/17/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,9/18/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/19/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/20/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/21/71,0,0,TR,0,M01,24/03/1994
239,AIR,MET,9/22/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/23/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/24/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/25/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/26/71,5.6,0,,5.6,M01,24/03/1994
239,AIR,MET,9/27/71,0.5,0,,0.5,M01,24/03/1994
239,AIR,MET,9/28/71,12.2,0,,12.2,M01,24/03/1994
239,AIR,MET,9/29/71,0,0,,0,M01,24/03/1994
239,AIR,MET,9/30/71,54.4,0,,54.4,M01,24/03/1994
239,AIR,MET,10/1/71,2,0,,2,M01,24/03/1994
239,AIR,MET,10/2/71,2.3,0,,2.3,M01,24/03/1994
239,AIR,MET,10/3/71,13.5,0,,13.5,M01,24/03/1994
239,AIR,MET,10/4/71,2.5,0,,2.5,M01,24/03/1994
