Year,Month,Day,TotalRadiaton,AirTemp,Humidity,AirPressure,WindSpeed,Precipitation
1970,12,19,8.59,-21.65,39,965,1.7,0.8
1970,12,20,6.32,-26.15,74,964,1.2,0
1970,12,21,7.40,-23.65,47,965,1.5,3.6
1970,12,22,6.84,-16.95,61,966,2,0.5
1970,12,23,8.69,-14.7,57,966,1.9,0.5
1970,12,24,7.63,-18.9,56,966,3.1,1.3
1970,12,25,7.55,-20,60,965,2.3,3
1970,12,26,9.13,-16.95,82,966,2.7,12.7
1970,12,27,9.05,-19.15,79,966,1.9,0
1970,12,28,9.33,-19.45,96,966,1.3,0
1970,12,29,10.04,-15.25,81,966,3.1,0
1970,12,30,9.76,-10.8,77,967,3.3,0
1970,12,31,10.06,-6.9,84,968,3.5,4.6
1971,1,1,9.35,-9.45,58,967,2.6,1
1971,1,2,12.74,-11.7,87,967,2.6,1
1971,1,3,11.25,-16.4,87,966,1.1,0
1971,1,4,12.88,-21.35,87,965,2.3,0.5
1971,1,5,12.54,-18.9,94,966,1.8,0
1971,1,6,10.71,-16.95,96,966,1.3,0.3
1971,1,7,9.81,-21.4,85,965,1.6,0
1971,1,8,11.99,-17.25,72,966,2.5,0.8
1971,1,9,11.46,-12.2,94,967,1.3,0.8
1971,1,10,10.80,-21.35,76,965,2.1,0
1971,1,11,10.19,-25.85,70,964,1.8,0
1971,1,12,13.03,-29.45,86,964,1.1,4.3
1971,1,13,14.70,-20.8,69,965,1.8,6.4
1971,1,14,11.94,-19.2,71,966,NA,0
1971,1,15,12.74,NaN,58,NaN,NA,0
1971,1,16,14.31,NaN,45,NaN,NA,0
1971,1,17,13.79,NaN,75,NaN,NA,0
1971,1,18,13.67,-26.1,73,964,NA,0
1971,1,19,15.00,-22.25,72,965,NA,2.3
1971,1,20,12.97,-12.8,68,967,3.8,0.5
1971,1,21,10.10,-13.9,68,967,2.3,0
1971,1,22,12.19,-16.65,50,966,3.1,0
1971,1,23,9.99,-22.2,60,965,2.3,0
1971,1,24,11.03,-25.25,84,964,1.2,0
1971,1,25,12.37,-25,73,965,1.9,0
1971,1,26,12.51,-26.65,87,964,2.2,0
1971,1,27,12.12,-25.85,67,964,2.1,0
1971,1,28,13.27,-26.1,62,964,NA,1.8
1971,1,29,14.25,-27.2,60,964,NA,1.8
1971,1,30,13.01,-28.35,60,964,3.5,0
1971,1,31,16.64,-26.1,56,964,3,0
1971,2,1,17.59,-26.4,65,964,2.3,0
1971,2,2,16.32,-25.55,64,964,0.8,0
1971,2,3,17.99,-19.45,93,966,1,2.5
1971,2,4,15.34,-11.4,95,967,1.8,0
1971,2,5,16.88,-12.2,89,967,4.1,0
1971,2,6,16.36,-20,91,965,2.5,0
1971,2,7,15.25,-24.7,72,965,2.1,1.5
1971,2,8,18.36,-22.8,78,965,1.9,0
1971,2,9,18.14,-18.9,61,966,2.3,0.3
1971,2,10,19.93,-16.4,70,966,1.2,0.3
1971,2,11,18.44,-11.4,73,967,2.8,0.5
1971,2,12,22.93,-19.45,67,966,1.6,0
1971,2,13,18.69,-16.95,67,966,3.9,2.3
1971,2,14,18.31,-8.05,64,968,1.9,0.5
1971,2,15,15.30,-5,79,968,2.4,0
1971,2,16,24.25,-1.15,71,969,4,1.3
1971,2,17,14.75,-2.8,75,968,3,1.3
1971,2,18,19.45,-13.3,79,967,2.1,0
1971,2,19,19.77,-11.95,84,967,3.2,0
1971,2,20,15.29,-12.5,96,967,2.9,0
1971,2,21,22.02,-8.9,81,967,1.4,0
1971,2,22,18.80,-6.4,97,968,1.1,0
1971,2,23,18.17,-6.4,78,968,1.5,0
1971,2,24,21.36,-5,72,968,2.4,0
1971,2,25,26.36,0,78,969,3.1,0
1971,2,26,24.40,1.95,89,969,3.1,0.8
1971,2,27,23.37,-7.5,91,968,5.9,6.4
1971,2,28,25.04,-11.65,67,967,3.4,0
1971,3,1,26.70,-14.75,82,966,2.3,0.8
1971,3,2,22.77,-10.3,87,967,1.8,0
1971,3,3,20.79,-9.2,80,967,3.8,0
1971,3,4,23.68,-3.85,90,968,2.2,1.5
1971,3,5,21.66,-1.1,70,969,1.7,3.8
1971,3,6,15.26,-8.6,76,967,3.1,2.3
1971,3,7,24.36,-10.85,93,967,3.2,0
1971,3,8,17.39,-12.5,81,967,1.3,0
1971,3,9,12.77,-10,81,967,1,0
1971,3,10,16.23,-6.4,97,968,0.9,0
1971,3,11,20.23,-6.4,79,968,2.2,1
1971,3,12,23.85,-0.55,97,969,2.9,0
1971,3,13,15.59,2.8,82,969,2.5,8.4
1971,3,14,18.47,-1.1,68,969,6.1,11.4
1971,3,15,22.51,-8.35,91,968,5.2,0
1971,3,16,20.64,-7.5,78,968,1.5,0
1971,3,17,21.10,-6.1,92,968,1.9,0
1971,3,18,16.81,-2.8,86,968,1.7,0
1971,3,19,20.67,-3.9,80,968,2,0.5
1971,3,20,22.07,-3.35,96,968,1.4,0
1971,3,21,25.93,-6.1,96,968,2.3,0.5
1971,3,22,25.53,-11.4,91,967,2.8,1
1971,3,23,22.67,-13.05,89,967,2.3,0
1971,3,24,17.97,-12.8,97,967,1.7,0
1971,3,25,22.00,-7.2,74,968,2.7,7.1
1971,3,26,27.68,-2.5,90,968,2.5,0.5
1971,3,27,27.25,-2.2,86,969,1.5,0.3
1971,3,28,25.31,-3.9,81,968,3,0
1971,3,29,25.00,-5.55,71,968,2.3,0
1971,3,30,20.92,-5.55,92,968,2.5,0
1971,3,31,18.46,2.5,97,969,3.4,2.3
1971,4,1,20.27,-6.65,92,968,4.1,17
1971,4,2,22.16,-11.4,94,967,5.2,6.9
1971,4,3,19.99,-8.35,96,968,3.2,0
1971,4,4,26.05,-7.8,94,968,1.6,0
1971,4,5,31.85,-3.9,87,968,2.8,0
1971,4,6,30.08,4.45,78,970,1.6,0
1971,4,7,26.33,8.1,83,970,3.2,0
1971,4,8,24.05,8.85,89,970,3.6,0
1971,4,9,27.18,4.4,81,970,2.8,0
1971,4,10,22.53,9.7,92,970,5,0
1971,4,11,26.31,8.35,93,970,4.9,0
1971,4,12,23.19,-2.25,93,969,2.9,0
1971,4,13,24.62,-3.1,83,968,1.8,0
1971,4,14,28.72,0.3,95,969,2.5,0
1971,4,15,26.42,9.15,97,970,4.2,0
1971,4,16,25.10,12.25,96,971,4.2,10.4
1971,4,17,26.29,6.1,86,970,1.8,0
1971,4,18,27.05,6.35,94,970,4,9.9
1971,4,19,27.90,8.35,94,970,2.5,0
1971,4,20,28.72,5.55,72,970,4.2,0
1971,4,21,29.62,5.55,53,970,4.3,0
1971,4,22,29.25,6.65,94,970,1.9,0
1971,4,23,29.08,4.45,78,970,3.7,0
1971,4,24,23.69,0.8,54,969,3.2,0
1971,4,25,28.16,4.15,69,970,3,0
1971,4,26,27.69,1.95,79,969,2.6,0
1971,4,27,26.93,1.95,79,969,3.1,1.8
1971,4,28,28.97,2.8,98,969,2.2,0
1971,4,29,27.51,3.35,90,969,1.4,0
1971,4,30,24.01,1.4,83,969,2.6,13.7
1971,5,1,27.20,4.7,93,970,3.4,0
1971,5,2,29.48,5,95,970,1.6,0
1971,5,3,31.52,7.5,95,970,2.1,1
1971,5,4,28.50,10.85,97,971,2.4,0
1971,5,5,26.48,6.95,98,970,2.6,0
1971,5,6,29.72,9.15,95,970,1.9,0
1971,5,7,26.36,6.65,93,970,2.3,1.8
1971,5,8,25.40,6.95,76,970,1.7,0
1971,5,9,27.07,13.6,95,971,2.7,0
1971,5,10,24.92,11.1,94,971,2.5,1.8
1971,5,11,24.18,3.35,97,969,3.2,0.3
1971,5,12,27.31,7.5,97,970,2.5,0
1971,5,13,24.57,9.7,90,970,2.7,0
1971,5,14,28.91,15.55,89,971,3.8,0
1971,5,15,26.17,11.95,94,971,3.6,1.8
1971,5,16,27.97,10.55,97,971,2,9.7
1971,5,17,27.40,8.9,79,970,3.5,0.5
1971,5,18,32.09,6.15,75,970,NA,0
1971,5,19,25.88,5.85,78,970,5,5.1
1971,5,20,27.44,7.5,87,970,3.2,0.3
1971,5,21,28.40,9.75,91,970,1.6,0
1971,5,22,26.26,10.8,95,971,2.2,16.5
1971,5,23,26.91,7.5,90,970,3.9,4.8
1971,5,24,31.73,3.6,92,969,6.4,18
1971,5,25,29.65,7.5,96,970,4.8,0
1971,5,26,32.94,10.8,81,971,1.7,0
1971,5,27,31.50,13.6,80,971,2.3,0
1971,5,28,31.33,15.3,88,971,3.8,1.3
1971,5,29,29.14,12.8,93,971,3.6,0
1971,5,30,28.01,8.6,94,970,3.5,0
1971,5,31,27.63,11.65,66,971,2.6,0
1971,6,1,26.43,13.05,83,971,1.5,0
1971,6,2,28.16,15.25,92,971,2.7,0
1971,6,3,30.94,21.65,95,972,2.8,0
1971,6,4,30.68,21.65,94,972,2.3,16.5
1971,6,5,27.27,16.95,95,971,3.3,22.1
1971,6,6,24.98,18.05,93,972,3.5,0.5
1971,6,7,27.57,11.1,89,971,3.6,0
1971,6,8,27.08,11.65,83,971,1.4,0
1971,6,9,26.15,15.85,83,971,3.5,0
1971,6,10,28.14,16.1,91,971,3.9,3.3
1971,6,11,28.87,19.15,89,972,1.2,3.8
1971,6,12,29.18,20.3,91,972,1.3,0.5
1971,6,13,25.66,18.35,87,972,2.1,0
1971,6,14,23.26,18.9,88,972,1.8,0
1971,6,15,24.39,21.4,95,972,1.9,18.8
1971,6,16,27.20,21.1,97,972,1.5,0
1971,6,17,28.56,19.15,87,972,2,0
1971,6,18,30.42,18.6,92,972,2.3,0
1971,6,19,26.07,16.35,79,971,1.8,9.9
1971,6,20,27.61,17.25,95,971,2.1,0
1971,6,21,27.39,16.7,97,971,2.3,3.6
1971,6,22,29.12,18.6,87,972,2.4,0.8
1971,6,23,26.73,15.55,85,971,2.6,0
1971,6,24,26.68,12.5,85,971,2,0
1971,6,25,26.54,16.4,90,971,1.1,0
1971,6,26,26.03,18.3,85,972,2.7,0.8
1971,6,27,26.19,18.6,91,972,2.3,17
1971,6,28,24.65,18.9,61,972,2.6,2
1971,6,29,27.90,18.05,62,972,2,0.5
1971,6,30,27.92,16.95,56,971,4,50.5
1971,7,1,28.28,17.2,62,971,2.1,0
1971,7,2,26.71,18.05,92,972,2.5,0
1971,7,3,27.30,21.4,76,972,3.6,3
1971,7,4,28.43,20.3,94,972,4.1,0
1971,7,5,24.18,18.05,95,972,4,0
1971,7,6,29.51,15.85,82,971,2.7,0.8
1971,7,7,29.27,16.95,97,971,3.9,0
1971,7,8,28.30,17.25,92,971,4.5,0
1971,7,9,32.37,16.4,92,971,2.7,1.8
1971,7,10,33.40,16.15,91,971,1.7,0.3
1971,7,11,28.39,18.3,60,972,2.9,22.4
1971,7,12,26.49,18.9,81,972,3.1,5.6
1971,7,13,26.70,17.75,95,972,3.2,0
1971,7,14,28.68,18.35,95,972,2.8,0
1971,7,15,29.30,19.45,93,972,2.8,5.8
1971,7,16,28.38,14.2,90,971,2.6,0
1971,7,17,26.17,14.15,95,971,1.6,0
1971,7,18,28.75,16.95,86,971,2.1,0
1971,7,19,29.35,16.65,75,971,1.3,0
1971,7,20,28.72,17.5,96,972,2.3,0
1971,7,21,29.57,19.15,91,972,2.9,0
1971,7,22,31.32,17.75,97,972,1.7,1.3
1971,7,23,26.29,16.1,90,971,2.1,2.5
1971,7,24,28.20,18.3,97,972,3.8,8.9
1971,7,25,28.94,14.15,97,971,4.3,9.9
1971,7,26,29.16,13.6,88,971,1.7,4.8
1971,7,27,27.24,11.95,83,971,2.1,18.3
1971,7,28,28.68,10.85,97,971,3.2,1.8
1971,7,29,29.06,11.4,95,971,2.2,0
1971,7,30,26.03,14.2,98,971,2.6,0
1971,7,31,28.43,15.3,91,971,3,1.8
1971,8,1,27.22,10.3,94,970,2.8,0
1971,8,2,28.32,13.05,87,971,2.3,0
1971,8,3,28.70,14.45,84,971,0.9,0
1971,8,4,29.65,16.65,81,971,1.4,0
1971,8,5,29.83,17.5,79,972,2.1,0
1971,8,6,27.90,19.7,84,972,1.8,0
1971,8,7,28.24,20.55,84,972,2.4,0
1971,8,8,27.29,23.35,86,972,3.1,0
1971,8,9,24.85,24.75,82,973,2.9,0
1971,8,10,26.90,16.35,78,971,2.8,0
1971,8,11,28.95,15.85,80,971,2,0
1971,8,12,27.03,18.6,82,972,3.2,0
1971,8,13,28.30,14.45,79,971,1.6,0
1971,8,14,24.22,15.85,87,971,1.9,0
1971,8,15,26.98,19.75,93,972,4.8,0
1971,8,16,26.64,21.95,82,972,2.1,31.8
1971,8,17,26.50,19.45,70,972,2.2,2.3
1971,8,18,25.41,20,70,972,2.1,0
1971,8,19,27.06,15.25,76,971,1.1,4.8
1971,8,20,27.97,17.25,86,971,1.7,0
1971,8,21,25.29,19.75,86,972,1.4,0
1971,8,22,24.47,17.25,82,971,4,0
1971,8,23,23.85,15.25,86,971,3.3,11.2
1971,8,24,24.36,14.75,66,971,2.5,2
1971,8,25,24.17,15,71,971,2,0
1971,8,26,24.82,11.4,77,971,1.2,0
1971,8,27,24.90,16.95,98,971,2.1,0
1971,8,28,24.34,21.1,94,972,2.2,0
1971,8,29,23.77,20.85,87,972,2.1,0
1971,8,30,25.87,15.85,84,971,2.4,0
1971,8,31,22.24,16.4,94,971,2.9,4.3
1971,9,1,23.51,18.9,86,972,3.1,2
1971,9,2,22.34,23.05,85,972,1.8,19.8
1971,9,3,21.19,21.65,84,972,2.5,6.6
1971,9,4,22.98,20.55,69,972,3.3,21.1
1971,9,5,23.11,18.35,76,972,2.7,0.5
1971,9,6,22.92,17.25,73,971,2.4,2.5
1971,9,7,23.99,20,76,972,2.9,0
1971,9,8,22.37,16.4,65,971,1.9,0
1971,9,9,22.97,15.85,66,971,2,0
1971,9,10,20.98,15.85,70,971,2.4,0
1971,9,11,20.26,13.9,67,971,2,0
1971,9,12,20.05,16.65,69,971,3.2,0
1971,9,13,20.09,15,77,971,2.6,0
1971,9,14,19.66,12.25,75,971,2.6,0
1971,9,15,22.41,8.35,73,970,2.2,0.5
1971,9,16,21.15,9.15,76,970,1.6,2.3
1971,9,17,19.91,8.05,85,970,2.3,0
1971,9,18,17.81,6.4,76,970,1.9,0
1971,9,19,18.18,9.7,69,970,2.4,0
1971,9,20,20.01,9.15,66,970,2.1,0
1971,9,21,18.03,6.65,69,970,2.2,0
1971,9,22,18.44,4.45,63,970,1.8,0
1971,9,23,21.91,7.8,61,970,2.1,0
1971,9,24,20.01,9.2,66,970,1.9,0
1971,9,25,19.46,13.05,65,971,3.5,0
1971,9,26,20.01,10.55,45,971,3.8,5.6
1971,9,27,16.07,13.9,59,971,2.7,0.5
1971,9,28,15.86,10.3,58,970,2.3,12.2
1971,9,29,19.07,9.7,71,970,1.6,0
1971,9,30,18.01,10.85,61,971,3.2,54.4
1971,10,1,19.60,13.05,91,971,1.6,2
1971,10,2,18.41,12.2,88,971,3.7,2.3
1971,10,3,16.86,11.1,65,971,2.2,13.5
1971,10,4,17.43,8.3,51,970,2.4,2.5
1971,10,5,13.32,8.9,51,970,1.4,4.6
1971,10,6,16.20,6.95,64,970,1.5,0
1971,10,7,14.42,5.8,64,970,2.6,4.8
1971,10,8,15.91,6.95,57,970,2.1,0
1971,10,9,16.56,7.2,74,970,2.3,0
1971,10,10,14.30,8.05,49,970,2.9,0
1971,10,11,14.26,4.15,44,970,2.6,0.5
1971,10,12,13.12,3.35,55,969,1.1,0
1971,10,13,13.86,5.25,65,970,2.9,0
1971,10,14,15.37,8.1,63,970,3.1,0.3
1971,10,15,13.99,5,75,970,2,1
1971,10,16,13.78,2.75,68,969,4.8,17.5
1971,10,17,12.49,7.5,63,970,1.8,9.9
1971,10,18,12.46,12.5,66,971,4.3,3.8
1971,10,19,12.77,6.1,52,970,4.9,0.3
1971,10,20,12.91,6.7,57,970,3.2,0
1971,10,21,12.42,9.75,52,970,1.4,0
1971,10,22,13.01,10,63,970,2.8,0
1971,10,23,11.14,8.9,89,970,2.8,0
1971,10,24,10.59,8.35,79,970,3.4,0
1971,10,25,12.40,10.85,92,971,2.9,0
1971,10,26,10.47,11.15,80,971,2.7,2.3
1971,10,27,10.02,6.9,60,970,3.3,1.3
1971,10,28,11.18,-1.4,53,969,3.4,0
1971,10,29,11.10,-1.7,61,969,1.8,0
1971,10,30,10.32,2.5,70,969,NA,29.5
1971,10,31,10.24,-2.25,64,969,5,0
1971,11,1,10.07,-1.95,69,969,2,1
1971,11,2,9.57,0.8,66,969,1.9,8.9
1971,11,3,11.09,-0.25,90,969,2.2,2.8
1971,11,4,9.38,-1.1,88,969,3.2,13.5
1971,11,5,9.44,-3.05,66,968,5.5,8.1
1971,11,6,10.33,-6.35,67,968,4.2,2.3
1971,11,7,10.29,-9.75,94,967,1.6,0
1971,11,8,10.18,-6.4,75,968,3.7,0
1971,11,9,9.98,-0.55,68,969,1.6,0
1971,11,10,10.04,-1.1,55,969,2.4,0
1971,11,11,10.94,1.95,84,969,1.8,0
1971,11,12,11.15,0,79,969,1.9,0
1971,11,13,9.53,-0.85,69,969,2.3,0
1971,11,14,10.11,0.85,54,969,2.2,1
1971,11,15,9.62,1.4,43,969,2.1,0.3
1971,11,16,8.65,0.3,50,969,2,2.3
1971,11,17,8.72,-0.55,47,969,2.4,6.4
1971,11,18,8.23,-2.25,53,969,2.6,2.5
1971,11,19,8.73,-5,44,968,2.5,3.3
1971,11,20,9.49,-3.85,50,968,3.1,3.3
1971,11,21,8.69,-10.8,55,967,1.6,0
1971,11,22,8.08,-9.7,40,967,4.5,7.6
1971,11,23,6.60,-3.65,68,968,4.2,0.8
1971,11,24,6.93,-8.35,54,968,1.5,0.3
1971,11,25,6.18,-8.05,72,968,0.6,0.3
1971,11,26,8.10,-8.3,80,968,0.6,0.3
1971,11,27,7.80,-6.65,69,968,1.3,0
1971,11,28,7.98,-11.4,89,967,1.4,0
1971,11,29,5.94,-12.5,68,967,2.5,0
1971,11,30,5.99,-10.3,66,967,1.2,0
1971,12,1,7.06,-7.8,68,968,2.7,0
1971,12,2,8.88,-5.25,51,968,3.5,0
1971,12,3,6.20,-6.65,61,968,3,0
1971,12,4,7.14,-5.6,50,968,2.9,2
1971,12,5,8.26,-3.35,55,968,2.8,1.3
1971,12,6,9.16,-5,61,968,1.1,1.8
1971,12,7,6.21,-9.7,49,967,3.2,0
1971,12,8,8.31,-15.25,46,966,1.2,0
1971,12,9,7.69,-13.85,54,967,2.2,2.5
1971,12,10,8.81,-8.05,79,968,2.4,0.8
1971,12,11,9.76,-18.35,56,966,3.8,0
1971,12,12,7.92,-20,49,965,2.2,0
1971,12,13,7.31,-16.95,56,966,0.9,1.3
1971,12,14,7.04,-11.65,52,967,2.5,0.8
1971,12,15,8.10,-5.3,54,968,1.9,5.3
1971,12,16,8.11,-16.65,59,966,2.1,0.5
1971,12,17,8.21,-22.75,55,965,1.3,0
1971,12,18,8.95,-18.35,48,966,2.1,1
1971,12,19,8.59,-14.7,62,966,1.7,0.3
1971,12,20,6.32,-13.6,53,967,2.7,1.5
1971,12,21,7.40,-20.25,36,965,1.6,0
1971,12,22,6.84,-16.4,45,966,1.5,0
1971,12,23,8.69,-8.05,48,968,1.9,0
1971,12,24,7.63,-23.05,55,965,2.4,0
1971,12,25,7.55,-20.85,47,965,1.8,2.8
1971,12,26,9.13,-24.15,58,965,1.3,0
1971,12,27,9.05,-23.6,45,965,1.8,0
1971,12,28,9.33,-16.65,53,966,2.9,0
1971,12,29,10.04,-15.3,49,966,1.5,0
1971,12,30,9.76,-13.9,46,967,1.8,0.3
1971,12,31,10.06,-8.6,48,967,3.8,1.8
1972,1,1,9.35,-6.65,55,968,2.5,1.3
1972,1,2,12.74,-14.15,55,967,2.3,0.3
1972,1,3,11.25,-23.9,61,965,1.9,0
1972,1,4,12.88,-24.75,82,965,1.8,1
1972,1,5,12.54,-18.9,76,966,2.8,0.5
1972,1,6,10.71,-14.7,66,966,3.1,1.8
1972,1,7,9.81,-13.9,50,967,2.2,3.6
1972,1,8,11.99,-10,92,967,2.6,2.8
1972,1,9,11.46,-18.05,62,966,2.7,0.5
1972,1,10,10.80,-21.1,63,965,NA,3.6
1972,1,11,10.19,-19.2,87,966,NA,0.5
1972,1,12,13.03,-23.05,71,965,NA,0
1972,1,13,14.70,-29.2,53,964,2.3,0
1972,1,14,11.94,-38.1,70,962,1.6,0
1972,1,15,12.74,-30,62,964,2.4,1.8
1972,1,16,14.31,-17.55,83,966,4.8,0
1972,1,17,13.79,-6.95,73,968,2.3,0.3
1972,1,18,13.67,-13.9,64,967,3,0
1972,1,19,15.00,-27.5,62,964,1.7,0.8
1972,1,20,12.97,-25.25,64,964,1.6,3
1972,1,21,10.10,-24.75,63,965,1.8,5.1
1972,1,22,12.19,-19.45,60,966,2.2,0
1972,1,23,9.99,-25.3,63,964,1.2,0.5
1972,1,24,11.03,-25.25,61,964,3.5,2.8
1972,1,25,12.37,-34.7,58,963,3.1,0
1972,1,26,12.51,-32.2,68,963,2.5,0
1972,1,27,12.12,-27.5,64,964,2.1,0
1972,1,28,13.27,-26.4,61,964,2.2,0
1972,1,29,14.25,-24.45,57,965,1.4,0
1972,1,30,13.01,-23.9,53,965,1.7,0
1972,1,31,16.64,-16.65,56,966,1.6,0
1972,2,1,17.59,-16.15,51,966,1.2,0
1972,2,2,16.32,-21.1,54,965,1.1,0
1972,2,3,17.99,-21.95,58,965,1.7,0
1972,2,4,15.34,-26.95,54,964,2.5,0
1972,2,5,16.88,-29.7,40,964,1.7,0
1972,2,6,16.36,-27.75,62,964,2.3,0
1972,2,7,15.25,-25.85,50,964,1.6,0
1972,2,8,18.36,-22.25,73,965,1.1,0
1972,2,9,18.14,-18.9,81,966,1.1,0
1972,2,10,19.93,-19.15,74,966,3.2,0
1972,2,11,18.44,-10.6,74,967,4,0
1972,2,12,22.93,-9.2,67,967,1.9,2.3
1972,2,13,18.69,-5.8,91,968,2.4,5.1
1972,2,14,18.31,-9.7,71,967,3.3,0
1972,2,15,15.30,-18.65,76,966,1.3,1.3
1972,2,16,24.25,-11.4,91,967,2,3
1972,2,17,14.75,-6.95,87,968,3.4,5.8
1972,2,18,19.45,-14.45,66,966,3.4,0
1972,2,19,19.77,-19.75,71,966,2.3,0
1972,2,20,15.29,-11.95,69,967,2.5,0.5
1972,2,21,22.02,-15.55,96,966,3.2,0
1972,2,22,18.80,-21.4,86,965,1.6,0.5
1972,2,23,18.17,-14.45,76,966,2.8,0.8
1972,2,24,21.36,-20.85,76,965,1.6,0
1972,2,25,26.36,-18.05,72,966,1.8,0
1972,2,26,24.40,-17.5,73,966,1.8,0
1972,2,27,23.37,-19.45,69,966,1.3,0.8
1972,2,28,25.04,-16.95,68,966,1.6,0
1972,2,29,26.70,-18.05,68,966,2.6,2.5
1972,3,1,22.77,-24.45,76,965,3.2,0
1972,3,2,20.79,-22.75,64,965,1.9,0
1972,3,3,23.68,-21.1,71,965,2.4,0.5
1972,3,4,21.66,-18.05,87,966,3,0
1972,3,5,15.26,-17.8,76,966,1.5,0.5
1972,3,6,24.36,-15,90,966,3.6,13
1972,3,7,17.39,-15,78,966,3.6,1.3
1972,3,8,12.77,-18.3,97,966,2.1,0
1972,3,9,16.23,-16.4,80,966,2.5,0
1972,3,10,20.23,-13.85,75,967,3.1,1.3
1972,3,11,23.85,-2.2,52,969,1.9,0
1972,3,12,15.59,-3.1,86,968,1.3,0
1972,3,13,18.47,0.55,95,969,1.7,0
1972,3,14,22.51,0.55,76,969,3.1,1.5
1972,3,15,20.64,2.5,91,969,1.5,0
1972,3,16,21.10,4.45,70,970,3,0
1972,3,17,16.81,-4.45,67,968,2.5,0
1972,3,18,20.67,-3.9,57,968,1.6,4.1
1972,3,19,22.07,0,64,969,0.5,0
1972,3,20,25.93,4.15,83,970,2.4,0.5
1972,3,21,25.53,-1.9,90,969,2.8,0.3
1972,3,22,22.67,-6.1,55,968,3.8,0
1972,3,23,17.97,-8.6,66,967,2.4,0
1972,3,24,22.00,-4.75,81,968,1.9,0
1972,3,25,27.68,-5.25,92,968,2.8,0
1972,3,26,27.25,-5.85,96,968,3.5,0
1972,3,27,25.31,-4.45,72,968,3.2,0.8
1972,3,28,25.00,-2.8,91,968,1.5,0.5
1972,3,29,20.92,-1.35,91,969,1.2,0.5
1972,3,30,18.46,-1.4,70,969,2.2,6.6
1972,3,31,20.27,-2.2,51,969,3.2,3.3
1972,4,1,22.16,-3.05,48,968,2.3,0
1972,4,2,19.99,-2.2,54,969,2.6,1.3
1972,4,3,26.05,-11.4,69,967,3.6,0
1972,4,4,31.85,-12.8,76,967,3.1,0
1972,4,5,30.08,-11.1,80,967,1.8,0
1972,4,6,26.33,-9.7,84,967,3.9,0
1972,4,7,24.05,-8.35,92,968,3,0
1972,4,8,27.18,-5.85,84,968,3.8,0
1972,4,9,22.53,0.25,95,969,3.8,0.8
1972,4,10,26.31,1.9,95,969,2.8,0
1972,4,11,23.19,0.55,88,969,1.7,0
1972,4,12,24.62,2.8,91,969,2.8,0.8
1972,4,13,28.72,4.45,89,970,2.6,0
1972,4,14,26.42,3.9,80,970,2.6,1.8
1972,4,15,25.10,5.85,82,970,2.3,0
1972,4,16,26.29,4.45,92,970,2.7,0
1972,4,17,27.05,1.35,89,969,1.2,0
1972,4,18,27.90,2.75,94,969,NA,0
1972,4,19,28.72,4.7,97,970,NA,0
1972,4,20,29.62,5.55,61,970,NA,0
1972,4,21,29.25,6.65,73,970,NA,3.8
1972,4,22,29.08,2.8,93,969,3.6,3.8
1972,4,23,23.69,3.05,93,969,4.2,0
1972,4,24,28.16,3.65,90,969,1.6,0
1972,4,25,27.69,5.85,96,970,1.9,0
1972,4,26,26.93,9.75,96,970,2.2,0
1972,4,27,28.97,10.55,95,971,1.1,0
1972,4,28,27.51,11.1,92,971,1.5,0
1972,4,29,24.01,12.2,97,971,2.1,0
1972,4,30,27.20,13.9,93,971,1.7,0
1972,5,1,29.48,11.65,96,971,3.9,0
1972,5,2,31.52,10.8,91,971,2.7,0
1972,5,3,28.50,4.45,87,970,2.5,0.3
1972,5,4,26.48,5.3,89,970,1.9,0
1972,5,5,29.72,7.75,90,970,2.5,3
1972,5,6,26.36,2.25,94,969,3.1,0
1972,5,7,25.40,4.45,92,970,1.4,0
1972,5,8,27.07,6.35,93,970,1.8,0
1972,5,9,24.92,8.6,92,970,1.5,0
1972,5,10,24.18,13.9,92,971,2.2,0
1972,5,11,27.31,15,93,971,2.6,0
1972,5,12,24.57,14.75,93,971,2.4,6.9
1972,5,13,28.91,10.8,90,971,1.9,6.1
1972,5,14,26.17,10.3,93,970,1.7,0
1972,5,15,27.97,15,89,971,2.6,0
1972,5,16,27.40,20.55,86,972,3.1,0
1972,5,17,32.09,21.65,84,972,3.1,0
1972,5,18,25.88,21.4,89,972,3.1,0
1972,5,19,27.44,22.25,92,972,3.1,14.2
1972,5,20,28.40,14.75,94,971,1.9,0
1972,5,21,26.26,16.95,89,971,2.1,0
1972,5,22,26.91,20,87,972,2.9,6.4
1972,5,23,31.73,NaN,94,NaN,2.1,0
1972,5,24,29.65,22.2,74,972,2,0
1972,5,25,32.94,21.65,79,972,2.2,4.6
1972,5,26,31.50,21.35,87,972,1.9,0
1972,5,27,31.33,21.4,94,972,1.9,10.2
1972,5,28,29.14,14.45,89,971,3.1,0.8
1972,5,29,28.01,13.05,66,971,3.7,0
1972,5,30,27.63,9.15,55,970,2,0
1972,5,31,26.43,16.1,50,971,3.2,0
1972,6,1,28.16,18.35,74,972,1.9,0
1972,6,2,30.94,22.75,53,972,2.4,0
1972,6,3,30.68,17.8,73,972,2.4,0
1972,6,4,27.27,16.9,84,971,2.2,2.8
1972,6,5,24.98,19.4,94,972,2.9,0
1972,6,6,27.57,18.9,70,972,2.2,0
1972,6,7,27.08,23.3,92,972,2.6,0
